id,timestamp,sensor_id,entered,exited,gave_up
845132ce-55f5-49cd-8170-d38536cf2d58,2024-11-27 07:08:25.21905+00,D80C,1,0,1
9af846b6-4893-46ce-bca5-66ee5239af79,2024-11-27 07:08:55.331544+00,D80C,0,0,1
ad6f3609-c800-4980-913c-15a35fa026a9,2024-11-27 07:23:58.077351+00,D80C,0,0,1
e9df29df-edfa-4f52-b090-717ed19263d5,2024-11-27 07:30:59.576829+00,D80C,1,0,0
c94df8d5-f7e3-4ef9-9add-9e3e2381b7ff,2024-11-27 07:32:59.947941+00,D80C,0,0,1
99232a6c-32f6-4949-beff-83e999193503,2024-11-27 07:33:30.071461+00,D80C,0,1,0
ebfaea23-3822-4af1-b040-4df565e11e41,2024-11-27 07:45:02.071714+00,D80C,1,0,0
eb9a837d-773b-4544-8b25-c8411070f9b9,2024-11-27 07:45:32.189734+00,D80C,1,0,1
66e2b5a8-9db8-47c6-a33e-6c9205c5f3d0,2024-11-27 07:47:32.320861+00,D80C,0,1,0
2f9adb58-97e4-48bc-9edd-2035cad507c3,2024-11-27 07:58:04.436754+00,D80C,1,0,0
eb13deaa-149f-4dd0-bdfb-b5e4b86b1a0d,2024-11-27 07:59:34.809451+00,D80C,1,0,0
b0af6236-52a2-42ba-9b46-4972916a58d1,2024-11-27 08:02:05.31757+00,D80C,0,1,0
736c9851-d3bb-4e75-a7a1-c4e2fbc2d591,2024-11-27 08:09:36.926595+00,D80C,1,0,0
bb8e14eb-b6ff-4125-a7fa-383590a64925,2024-11-27 08:10:37.179566+00,D80C,0,1,0
764c6786-42cb-401c-bb0a-daf717f5d75e,2024-11-27 08:14:07.924426+00,D80C,1,0,0
41ac7401-3dbc-4547-8e1e-1a1890537281,2024-11-27 08:14:38.054533+00,D80C,1,0,0
7e052801-f3be-46da-aa57-f4ec7dc8446d,2024-11-27 08:18:38.922812+00,D80C,1,0,0
e842b7e8-5fc7-4141-a10d-52b6808a01ab,2024-11-27 08:19:39.174418+00,D80C,1,0,0
e4ab0ab1-93de-43db-8ed3-56927908ed0e,2024-11-27 08:24:10.298472+00,D80C,0,0,1
e25373f4-8f70-4944-9b37-ede12d78ae60,2024-11-27 08:25:10.320382+00,D80C,0,1,0
694131da-c394-46e5-85f3-dc17301bbb6f,2024-11-27 08:31:11.542113+00,D80C,1,0,0
c78b0298-d9f5-451f-b64d-3e5d23531db9,2024-11-27 08:33:41.916717+00,D80C,0,1,0
ad006cee-ce6b-4f4b-8f01-ccb5616ca4d8,2024-11-27 08:36:42.411592+00,D80C,1,0,0
ce02eea6-af4a-49b8-ad3b-3452ec7e24f6,2024-11-27 08:40:43.305328+00,D80C,0,0,2
e85e21b8-b47e-4936-a002-2ac1b61c20c9,2024-11-27 08:41:13.409965+00,D80C,0,1,0
02a4d30f-bc16-4a81-a2d4-8ae2c4bce373,2024-11-27 08:51:45.160039+00,D80C,1,0,0
9227b469-f040-4eae-b7fe-2798e0247db4,2024-11-27 08:55:45.910579+00,D80C,1,0,0
d4d10822-524d-4450-adad-e0b43a494b08,2024-11-27 08:56:16.032377+00,D80C,0,1,0
e5c39468-49e5-4a46-b516-3ef19ae57254,2024-11-27 08:57:16.153964+00,D80C,0,1,0
0a1b90e6-502e-4a05-9639-4b2db4dc69ac,2024-11-27 09:06:17.523436+00,D80C,1,0,0
1fdccd17-aae8-44c7-b3e1-513447c68021,2024-11-27 09:07:17.774045+00,D80C,0,0,1
f611dd4e-aa8a-4372-b227-b239ed84e112,2024-11-27 09:20:50.644334+00,D80C,1,0,0
5cf43620-3dbd-4be5-893e-1eceb2a0f37a,2024-11-27 09:24:21.135893+00,D80C,0,0,1
32373d02-2303-45d2-9645-59191759ed2a,2024-11-27 09:25:51.50884+00,D80C,1,0,0
9a09e8c3-ba70-4725-9e11-5744e8661e03,2024-11-27 09:26:51.637434+00,D80C,1,0,0
ab55b347-9917-481f-a0f0-a135d2eea2b7,2024-11-27 09:28:21.886318+00,D80C,0,1,0
14b6aca6-3cbc-4f94-a180-3ab1a80909c9,2024-11-27 09:59:27.86458+00,D80C,1,0,0
ee2cc288-2d04-4b26-a139-171d4892e5c7,2024-11-27 10:08:29.734991+00,D80C,1,0,0
0b31c56c-2fed-482c-bca3-609f89069f67,2024-11-27 10:10:00.109643+00,D80C,0,1,0
74ae82a4-b368-4e98-84d6-a79236f4833a,2024-11-27 10:10:30.105234+00,D80C,0,1,0
34b5dd9e-cca6-4872-8d28-ca93ac35b913,2024-11-27 10:22:32.477589+00,D80C,1,0,0
21c7fa01-4564-48b9-b25b-1afe4ef1e3a8,2024-11-27 10:24:02.850511+00,D80C,1,0,0
671cf8b5-3c4a-4428-b966-59049cf2c43b,2024-11-27 10:24:32.980352+00,D80C,0,1,0
9a5d93a6-961d-497d-b4a3-82fd5b54ed9f,2024-11-27 10:25:33.22724+00,D80C,1,0,0
40e4259b-c461-44cd-95d0-e6c78065731c,2024-11-27 10:26:03.361393+00,D80C,1,0,0
419ee3aa-8160-4d7d-8908-48beff54420b,2024-11-27 10:27:03.483522+00,D80C,0,2,0
603f6c5e-4de0-4a29-af48-3b6095398d72,2024-11-27 10:27:33.60561+00,D80C,1,1,0
397fd82f-16d9-4b21-9f16-ec23d7e86ded,2024-11-27 10:29:34.096776+00,D80C,0,1,0
40a10818-de89-4a31-9c10-d3a4cf6ce475,2024-11-27 10:36:05.2301+00,D80C,4,0,0
536315cc-abe4-4c5c-b919-65aea753525f,2024-11-27 10:37:05.472001+00,D80C,0,0,1
7f86c898-010e-465b-beac-9c3b72436d40,2024-11-27 10:55:39.337566+00,D80C,1,0,0
b8fdb16b-8ea8-4501-aa6a-c9d862e05f1c,2024-11-27 11:02:40.708076+00,D80C,1,0,1
f7193f74-cced-4bd6-8d4d-e07862ab2ea8,2024-11-27 11:04:11.077802+00,D80C,0,0,1
edc8307d-1955-48e7-9ad9-9adf9f63d9e1,2024-11-27 11:12:12.580313+00,D80C,1,0,0
e061d6b9-1d02-4cef-88c0-0123f2df6055,2024-11-27 11:13:42.827011+00,D80C,0,1,0
fc9a6570-2906-4f0c-aa12-1d7fc3cd8732,2024-11-27 11:15:43.072425+00,D80C,0,0,3
86243c16-6789-4003-89c8-36ed75a6fbae,2024-11-27 11:16:43.200055+00,D80C,0,0,1
4d08aa52-4b22-407e-8eca-4330fa17bf99,2024-11-27 11:21:44.073724+00,D80C,1,0,0
e946db4e-fde6-4031-81f3-18318fcac7a2,2024-11-27 11:22:14.072226+00,D80C,1,0,0
ea040010-f4d4-4f0f-9b59-7440e99477b3,2024-11-27 11:23:44.442399+00,D80C,0,1,0
09e6ca21-4f4f-4bb3-a373-5dcf3b5b0a52,2024-11-27 11:25:44.850734+00,D80C,1,0,1
d487493f-a011-4d18-88a3-4ea9823a2d0c,2024-11-27 11:30:15.566596+00,D80C,1,0,0
f72c510d-364c-4393-af5d-55c271414b6e,2024-11-27 11:31:15.815212+00,D80C,1,0,0
aa090cdb-91ae-447e-bb1a-daa3a6aba757,2024-11-27 11:32:15.938223+00,D80C,0,1,0
e7276f31-a8a0-4c20-a5b5-5978f0cff7a9,2024-11-27 11:32:46.065213+00,D80C,0,1,0
0bea64f8-2dac-47d0-aa81-dae9b75f1865,2024-11-27 11:35:16.558421+00,D80C,1,0,0
6ec19d68-5f9e-44a1-856a-928a33b8da41,2024-11-27 11:36:16.805999+00,D80C,0,1,0
72c2437f-0d07-4166-ba0a-1c5615a1fbb6,2024-11-27 11:37:46.824821+00,D80C,1,0,0
dfbaac80-dcb9-42b6-9122-9ae76843d844,2024-11-27 11:39:47.184426+00,D80C,0,1,0
73048ed8-f529-4d6c-9340-cc960cb44504,2024-11-27 12:03:21.924882+00,D80C,1,0,0
179eb6f7-d472-4f98-aa2e-e738c56642aa,2024-11-27 12:05:52.294915+00,D80C,0,0,1
a386d6b9-6689-4f7f-b0b8-bbd65497b128,2024-11-27 12:08:52.666388+00,D80C,0,1,0
ea8a4a67-1654-493f-ba28-f75aed61d506,2024-11-27 12:20:54.914558+00,D80C,1,1,0
22f9842e-d135-42d4-b130-fa3390f3e3aa,2024-11-27 12:21:25.04161+00,D80C,1,1,0
c1085188-4edd-49ae-b6c2-916b42a0c1ca,2024-11-27 13:06:03.517498+00,D80C,1,0,0
faec9fe9-9663-497f-8f9c-765330ca5b68,2024-11-27 13:07:33.761841+00,D80C,0,1,0
dd7b4b0f-6f8d-4e92-835f-ac4f4b65b557,2024-11-27 13:56:43.485593+00,D80C,1,0,0
719e5a6b-18b4-4ab9-8604-87b079759005,2024-11-27 13:58:13.874372+00,D80C,0,1,0
b6a3febe-ea5c-4d31-8919-a6ced2e80712,2024-11-27 13:59:14.109009+00,D80C,1,0,0
65182728-1e0b-49f3-a92c-a92f516c33c2,2024-11-27 14:10:16.225977+00,D80C,0,0,1
f4344519-2755-47f7-80f6-8d6f9becb7bd,2024-11-27 14:10:46.353994+00,D80C,0,0,2
aa58b952-b87d-4e7f-9340-ea9e74b9e0dc,2024-11-27 14:11:16.477109+00,D80C,0,0,1
