id,timestamp,sensor_id,entered,exited,gave_up
9b2b10b4-54bd-4a18-9a48-a9cadfa28831,2024-12-10 07:12:52.431595+00,D80C,1,1,0
1b9d49f8-da95-4f17-a61b-0e647e430284,2024-12-10 07:16:23.092635+00,D80C,0,0,1
63ac17c9-024b-44f1-ad57-7b6926a612de,2024-12-10 07:16:53.205096+00,D80C,3,0,0
fcac062d-0722-4ead-ab05-7fea8e190ee5,2024-12-10 07:23:54.300912+00,D80C,1,0,1
7ba4fc3a-6c84-4541-aeb0-8ca26411bf75,2024-12-10 07:34:55.946358+00,D80C,2,0,1
3f000f28-d4bb-4694-8b26-833086a8e891,2024-12-10 07:37:26.29282+00,D80C,0,0,1
1b9c7ff4-d83a-4f6d-9acc-54c8d5b55c2d,2024-12-10 07:43:27.165447+00,D80C,1,0,0
746c98e9-ae87-4452-b0ac-159c79c44fc4,2024-12-10 08:06:01.436712+00,D80C,0,1,1
c9cff555-5b27-418d-9eea-82e007467a1a,2024-12-10 08:16:02.91962+00,D80C,1,0,0
778e4923-1a11-42b8-97c5-71d834cc0e57,2024-12-10 08:16:33.021453+00,D80C,0,1,0
c4478747-27d0-4c25-b1dc-2ebfd17ed03c,2024-12-10 08:28:04.917131+00,D80C,1,0,0
74a1191d-460c-4895-aad2-d355f17fdd5a,2024-12-10 08:29:35.141608+00,D80C,1,0,1
07503246-6c2b-4d5f-bb0d-c238d6be315b,2024-12-10 08:55:39.148424+00,D80C,1,0,0
986a51f3-1d9b-436b-a811-f98631a3ffff,2024-12-10 09:00:39.894476+00,D80C,2,0,0
581ddc22-eac5-4c6d-8911-75fce421b849,2024-12-10 09:11:11.642586+00,D80C,0,1,0
c5b67591-39d5-41e1-985a-7b25029bf142,2024-12-10 09:26:44.383665+00,D80C,1,0,0
9c2e3de6-605c-4515-be53-6bef320d939e,2024-12-10 09:51:48.969142+00,D80C,1,0,1
f75bec38-2d1f-4d9c-9a29-30b058118c08,2024-12-10 09:52:48.991549+00,D80C,0,0,1
ced3ec85-44f7-4015-ba79-77c2db034cdb,2024-12-10 09:55:19.61794+00,D80C,0,2,1
f73ea8e0-b53a-4117-a193-0920de65c7ab,2024-12-10 10:03:51.336616+00,D80C,1,0,0
4bb90bce-7a90-42a1-a4a8-14831159269a,2024-12-10 10:08:22.208421+00,D80C,1,0,0
aeb0a473-0487-424d-8f95-615e7a5a28d6,2024-12-10 10:11:22.707353+00,D80C,0,1,0
2ed018b9-9319-4b71-ba01-82d76c7b2920,2024-12-10 10:11:52.741799+00,D80C,1,0,0
d85aede9-9225-4e57-9023-b22a7c1da901,2024-12-10 10:14:23.20753+00,D80C,0,1,0
9d7a7239-4eb0-44e9-b86d-81d698f5682c,2024-12-10 10:30:25.950657+00,D80C,1,0,3
0a188978-e255-4d50-86fb-6ce85466f569,2024-12-10 10:30:56.082704+00,D80C,1,0,0
c4063e76-6a1d-4127-8d46-bbb8b1660a7e,2024-12-10 10:48:58.811286+00,D80C,2,0,0
6295ea24-65cd-4c1e-b0c5-fda85ce37773,2024-12-10 10:49:58.959929+00,D80C,1,0,0
19e6d8ab-28cf-4514-abe6-2608195085ae,2024-12-10 10:50:29.086411+00,D80C,1,1,0
4b9526a3-4113-4dde-a349-630abb7f2d12,2024-12-10 10:51:29.33291+00,D80C,0,1,0
883eabb9-9f6c-4cbc-9112-3878351c8c09,2024-12-10 10:52:59.560617+00,D80C,0,1,0
21020efe-5afd-4b57-83c8-40356980d235,2024-12-10 10:56:30.056661+00,D80C,1,0,0
a9ef9a85-1014-4d64-9a89-81682904056f,2024-12-10 11:07:01.926606+00,D80C,1,0,0
933353d3-33df-4fc5-9550-e5da5f9b9398,2024-12-10 11:36:07.056809+00,D80C,1,0,1
c43ca657-d48c-4a70-b83d-ae7b2b6f6f14,2024-12-10 11:40:37.95738+00,D80C,1,0,0
4fbddfd6-324d-4eb1-9a97-9f2e576bebd1,2024-12-10 11:42:08.287084+00,D80C,0,1,0
27b5fa55-5f3e-4f1a-aee2-abbd415c6348,2024-12-10 11:43:38.405354+00,D80C,0,1,0
88f21d3b-006d-48cd-b8de-6bd7fd62a368,2024-12-10 11:54:40.524533+00,D80C,1,0,0
814bd352-a481-439f-a045-1869cbbb0b85,2024-12-10 11:55:40.773022+00,D80C,0,1,0
3eacb7b9-fc9c-4e3c-92e9-40497e5eab62,2024-12-10 11:59:11.396073+00,D80C,1,0,0
72e5646c-85fa-48f2-b632-dc70d6e15bee,2024-12-10 12:00:41.645578+00,D80C,0,2,0
fd5cca54-721d-4277-83da-1c887c8065b1,2024-12-10 12:02:11.894656+00,D80C,2,1,0
b9a6d583-4581-44af-95bb-9908992cbe1a,2024-12-10 12:07:42.786231+00,D80C,1,0,0
6b5d8c13-fd3e-4ba8-b482-8f8ede7c2af8,2024-12-10 12:08:43.039692+00,D80C,2,1,1
b6423c56-c392-4e48-92a5-8ef44a5d3937,2024-12-10 12:09:43.277999+00,D80C,0,0,1
bb0e60b5-af16-488c-93d4-5837011c0c76,2024-12-10 12:10:13.267294+00,D80C,0,3,1
7e4abc06-3cd5-4db0-b979-67385b87ca7d,2024-12-10 12:27:16.012025+00,D80C,0,0,1
0fc84a58-5626-42d0-b6c2-3ab087d49c76,2024-12-10 12:28:16.13597+00,D80C,0,1,0
c329e590-7b8a-40e5-b4a0-730d9d7418d1,2024-12-10 12:41:48.748934+00,D80C,1,0,0
d6f40c3e-4809-41e8-99a3-672e0aecd2dc,2024-12-10 12:42:48.874009+00,D80C,0,1,0
5131d2b7-f7d0-4da1-8d87-d97d9f98c8bf,2024-12-10 12:47:49.532165+00,D80C,1,0,0
1f991ede-0006-47c9-b357-db944058fe1c,2024-12-10 12:49:19.772199+00,D80C,0,1,1
aebab49b-422b-4926-a852-50ca36d13d2f,2024-12-10 13:00:21.614125+00,D80C,1,0,0
a482ecf8-ea2e-45fb-ab12-c06c17c87bcd,2024-12-10 13:04:52.359945+00,D80C,0,1,0
9b69c8a2-7290-4732-a4e0-34444903e3c3,2024-12-10 13:11:53.481352+00,D80C,0,0,1
d9abd787-4a08-4351-812f-8fc1bdd26d56,2024-12-10 13:18:54.498856+00,D80C,1,0,0
b0166cb6-c0ae-497f-99bc-c5517e0c91e3,2024-12-10 13:19:24.601888+00,D80C,1,0,0
390c61b7-36c7-446a-98bf-8ccacf26894a,2024-12-10 13:20:24.851417+00,D80C,0,1,0
ff174224-a537-4947-85c6-1a47fc20c3a7,2024-12-10 13:39:27.970302+00,D80C,1,0,0
647989e4-aa74-4e8c-8ceb-96f27987de97,2024-12-10 13:44:28.918911+00,D80C,0,1,1
c0d78338-03a6-4829-b06a-1634d9a86625,2024-12-10 13:44:58.964427+00,D80C,0,2,2
0e5899e7-3121-414b-93e5-8311b595dc48,2024-12-10 13:47:29.365073+00,D80C,0,1,1
b0c10e6c-4ffb-440d-aed0-db318e97f19e,2024-12-10 13:55:00.957403+00,D80C,1,0,0
6fe73a4c-46f8-4430-bd53-ec48cb3c003e,2024-12-10 13:56:01.207838+00,D80C,1,0,0
d3c5f940-45a3-4fbc-b1c7-2b1765890d5a,2024-12-10 13:57:01.355731+00,D80C,0,1,0
2c95ad41-844f-4289-9e50-265fa6751a3e,2024-12-10 13:59:01.831875+00,D80C,0,0,1
d3b1982e-acd9-4a59-a2fe-c075bc75a658,2024-12-10 14:02:32.616066+00,D80C,1,0,0
2cbbcd98-6552-4ae9-88a6-ab1b7aa50c62,2024-12-10 14:03:02.738992+00,D80C,0,1,1
0fff637d-05f4-43b0-aa84-04c2ba33b750,2024-12-10 14:04:02.952508+00,D80C,0,1,0
6e2234ae-7899-4ac1-84e9-2469381dcd69,2024-12-10 14:05:33.23789+00,D80C,1,0,1
f5823742-ffcc-4f05-ae21-0a1d0f0909fb,2024-12-10 14:06:03.326902+00,D80C,2,1,0
4502a2fb-80e4-48df-8c76-db970548b2a4,2024-12-10 14:06:33.455811+00,D80C,1,0,0
3524aacc-c3e4-49e1-9601-2c94eb2a1d11,2024-12-10 14:08:03.598962+00,D80C,2,0,0
12a8c04b-0a92-460d-b47b-4dc8d2730b2c,2024-12-10 14:08:33.760557+00,D80C,2,0,0
911dca1d-beec-458d-8446-cc65f9b66a53,2024-12-10 14:10:03.950478+00,D80C,1,0,0
b11246e4-0196-431d-8339-a36cd2a67891,2024-12-10 14:13:04.474578+00,D80C,0,0,1
fd1868e4-998a-4ce6-aff5-96ffc0cce013,2024-12-10 14:13:34.605133+00,D80C,1,0,0
8753aacc-bca8-4af8-b5e8-54bab4395d18,2024-12-10 14:16:35.101172+00,D80C,1,0,0
a1ec471d-b8b2-4ba2-bf7e-b06bac6d4361,2024-12-10 14:17:35.228986+00,D80C,0,0,2
a9c2f643-fc1f-4599-88f2-bb7feaa9c7bd,2024-12-10 14:18:05.319773+00,D80C,1,0,1
91cce1ae-05b5-4ad5-9283-acddf473bac5,2024-12-10 14:18:35.444543+00,D80C,0,0,1
35654b1a-08db-49c1-a73b-7be803390b2e,2024-12-10 14:22:36.192376+00,D80C,0,1,0
4e972a5d-636a-4a8b-82a2-ac918a0edd1f,2024-12-10 14:46:10.179873+00,D80C,1,0,0
f4c33f29-5356-43c9-947f-d3328acb02bc,2024-12-10 14:49:10.801907+00,D80C,1,0,1
9c84f94d-cc9f-4474-9403-65be8001845f,2024-12-10 14:50:10.925901+00,D80C,0,1,1
d36848cd-fd05-454d-a903-45779ce1cdbf,2024-12-10 14:59:12.426607+00,D80C,1,0,0
0f4fbfaf-91b2-44b1-896d-82abf7095ce7,2024-12-10 14:59:42.545862+00,D80C,1,0,0
2ccadccf-8cda-4f71-9bf0-c0219a74d813,2024-12-10 15:00:42.796877+00,D80C,1,0,0
7a5c94a2-37e8-4b83-82bb-959978d1a90b,2024-12-10 15:01:43.06908+00,D80C,0,2,0
827f8689-4975-41a6-b3dd-e03d7871c6f6,2024-12-10 15:05:13.684923+00,D80C,1,0,0
cd8b8de3-146b-4c43-99c4-8ebdb86d4baf,2024-12-10 15:05:43.693794+00,D80C,0,2,0
4c95bf07-3188-4aab-99a0-f9f42c6b9dd2,2024-12-10 15:08:44.438877+00,D80C,1,0,0
2a756b6d-375d-44e7-885a-afc996a855b5,2024-12-10 15:11:14.942698+00,D80C,1,1,0
a17cb933-383c-4e40-b7d4-a51b9a18b93a,2024-12-10 15:14:45.796273+00,D80C,0,1,1
233f364f-79c3-4ddd-ba8e-016adbf3f58f,2024-12-10 15:22:47.287584+00,D80C,1,0,0
2d446a49-3606-412a-8ae4-d03086085114,2024-12-10 15:23:17.306756+00,D80C,0,0,1
c5c08580-5174-4570-81a7-7032c4b70fa3,2024-12-10 15:25:17.658882+00,D80C,0,1,0
d661d6d4-4609-4fb6-a81e-e79fa9b9f243,2024-12-10 15:53:41.545133+00,D80C,0,1,0
b6297581-96bf-4bd8-9df1-61e9b6f42a24,2024-12-10 15:53:51.691848+00,D80C,1,0,0
f20315df-368a-418a-9612-7cfb41824978,2024-12-10 15:54:01.688917+00,D80C,1,0,0
5b487a10-850f-416f-afaa-447627652617,2024-12-10 15:58:04.176448+00,D80C,1,0,0
7e06ecfb-f94e-4d90-801d-ec40bae17bad,2024-12-10 15:58:14.307182+00,D80C,1,0,0
5b27986a-ef5f-4b87-a458-17ca4533a93e,2024-12-10 16:01:06.773625+00,D80C,0,1,0
f9ad8b54-97fd-47ce-8897-e0b7b5988de1,2024-12-10 16:03:07.785566+00,D80C,0,1,0
98a6303c-0984-45f2-b569-3530d06d1469,2024-12-10 16:11:45.159343+00,D80C,1,0,2
d2d0e5c4-4ac3-41c3-b825-9bb606879b10,2024-12-10 16:11:55.285187+00,D80C,0,0,1
047e889b-3515-4c3e-b06f-8a39ea00c0b3,2024-12-10 16:12:05.414286+00,D80C,0,0,1
97838708-62ea-4085-b128-f4e72dead9bc,2024-12-10 16:23:53.655709+00,D80C,1,0,2
cc3c6cc4-0f92-449b-87d0-c531b6f2b0b7,2024-12-10 16:24:13.898408+00,D80C,0,0,2
5bb0ee51-287e-40dc-a46f-f183a7ed8547,2024-12-10 16:37:11.64202+00,D80C,1,0,0
2b83f2e8-d7ed-4304-86cf-2d3c1b8cc1dd,2024-12-10 16:50:30.518298+00,D80C,1,0,0
a77c4afe-07f5-4d9d-9460-4719b2527d70,2024-12-10 16:51:00.890181+00,D80C,1,0,0
6f3487be-8e12-4e40-80f6-b37e31594cf7,2024-12-10 16:52:52.154979+00,D80C,1,0,1
