id,timestamp,sensor_id,entered,exited,gave_up
f0797dd7-cb4f-4798-bd86-c54a45ee6d73,2024-11-26 07:17:47.520301+00,D80C,1,0,3
3b65bd80-c8a3-426d-b7c3-f511a337ee61,2024-11-26 07:21:18.387393+00,D80C,0,0,1
19d8b766-f84d-43c5-993c-433242e426b3,2024-11-26 07:35:21.264939+00,D80C,2,0,1
5b024421-f51c-43f1-b39c-cc456140ff47,2024-11-26 08:00:55.238002+00,D80C,1,0,0
2cd45ad8-18b5-4729-9c4e-3d58204f25a3,2024-11-26 08:03:25.876349+00,D80C,0,2,1
e8490e74-23e0-45f1-a1a1-3b915f14c1ba,2024-11-26 08:05:26.235481+00,D80C,0,1,0
b2311be4-1afc-4113-b28b-a9dfd4b0721f,2024-11-26 08:05:56.364408+00,D80C,1,0,0
b947929b-c428-4cce-a890-004d8c3d0a48,2024-11-26 08:36:02.344036+00,D80C,1,0,0
dd1bac2b-c583-4c76-8c99-e71316484195,2024-11-26 08:47:34.335306+00,D80C,0,1,0
4470d19b-4d2f-4a23-8899-3d05a314bca0,2024-11-26 09:10:38.825189+00,D80C,1,0,0
d5be1acf-78b6-4666-ae01-3d3a6a0237bb,2024-11-26 09:11:39.072265+00,D80C,0,1,0
7aaa93dc-e5cf-4519-85fe-2b036b964d72,2024-11-26 09:43:14.679077+00,D80C,1,0,0
aa5c9a0e-7fbe-4095-a80a-947a8d2bb3c9,2024-11-26 09:43:44.678719+00,D80C,0,1,0
4c3e8b58-5542-48dc-8f6d-d9d3f9e868b0,2024-11-26 09:44:14.808286+00,D80C,0,0,1
61ff45cb-b3e9-437f-9331-1f4f67793f8e,2024-11-26 09:57:17.555871+00,D80C,1,0,0
6a587653-3733-4911-b0b3-a362bae63fd9,2024-11-26 09:59:17.93672+00,D80C,0,1,1
0ce3ed4f-acdb-46b8-b41b-fb4c66a8d94a,2024-11-26 10:00:18.053275+00,D80C,1,0,0
072e586e-94e5-4af2-a681-b2237e6a355d,2024-11-26 10:12:20.298543+00,D80C,1,0,0
56979d21-4cba-4cb2-b5ba-8235714b3b86,2024-11-26 10:13:20.539941+00,D80C,0,1,0
aa9ab6d1-ec6d-489c-a879-85fef8fd4807,2024-11-26 10:15:51.04757+00,D80C,1,0,0
352408ab-fbcc-4233-a67e-1764b18ed52b,2024-11-26 10:16:51.048488+00,D80C,1,2,1
9e2b8dee-f351-4bdd-b9fa-10112aa1b467,2024-11-26 10:17:21.159476+00,D80C,1,1,0
67faae36-87a3-4627-b700-1a929d2c5347,2024-11-26 10:20:51.783437+00,D80C,1,0,0
0e2a8103-b55f-4c8a-b8b4-b36ef9315442,2024-11-26 10:25:52.656996+00,D80C,1,0,0
13cfe5c9-b235-479d-9c3d-730dbe710f4b,2024-11-26 10:26:52.788553+00,D80C,0,1,0
988a6418-9e64-464a-a649-f6c192123248,2024-11-26 10:27:22.913176+00,D80C,0,0,1
01c6f5ba-5ee7-42b8-93da-25cfec5be40d,2024-11-26 10:32:23.925307+00,D80C,1,0,0
ed2c2ff5-9c3b-43a8-a041-9c126616c7db,2024-11-26 10:34:24.399817+00,D80C,1,1,0
6df8a792-06b0-4654-bfe5-c10a48f335a5,2024-11-26 11:05:00.516993+00,D80C,0,0,1
6e6878ab-4e82-4f8b-ab2a-9f8aae9253cb,2024-11-26 11:06:00.6371+00,D80C,0,0,2
653923db-3ccf-4fee-a90a-6c2b130a20e1,2024-11-26 11:07:00.894322+00,D80C,0,0,1
945e035e-34ae-4b22-ac82-4847fe69619e,2024-11-26 11:09:31.146647+00,D80C,1,0,0
e90b1849-837c-45e5-95fe-ed6386c479bd,2024-11-26 11:10:31.387269+00,D80C,1,0,0
f9288eb2-a9b5-41a3-ac90-e3f88478d9b1,2024-11-26 11:11:31.636013+00,D80C,0,0,1
02e27fc6-382d-40c3-8033-9573629b9ea0,2024-11-26 11:12:31.765535+00,D80C,0,0,1
3c04c638-71f3-4020-9401-6a678f32cf9f,2024-11-26 11:13:01.76311+00,D80C,0,1,0
4b91d731-4b74-4f9d-a2fa-6218a67c642d,2024-11-26 11:15:32.263395+00,D80C,1,0,0
80b38bb7-07ff-4c60-87a9-692eb8187c9f,2024-11-26 11:17:32.629563+00,D80C,0,1,0
83f191db-0616-4016-aa3d-d690a9f963a8,2024-11-26 11:22:33.634083+00,D80C,1,0,0
682d35e1-1f13-4d97-bf88-c0ea53b9a034,2024-11-26 11:28:04.502751+00,D80C,1,0,0
22f221b8-ebb5-4d14-8797-c1deb008a3f7,2024-11-26 11:29:04.749567+00,D80C,0,1,0
104656b7-43ae-4051-9044-8b15c3168f92,2024-11-26 11:39:06.624161+00,D80C,0,0,1
6c70c25b-bcb9-4cde-b273-41fb29c511d9,2024-11-26 11:46:38.114588+00,D80C,0,1,0
d8018dc8-68cb-4e71-ab2f-08a58e152f1d,2024-11-26 12:05:42.104026+00,D80C,1,0,3
603ff543-a862-4835-a45f-3629b5d64fed,2024-11-26 12:14:43.84781+00,D80C,1,0,0
8937b987-b13a-4000-83ba-5bd8d960aa8a,2024-11-26 12:15:43.973826+00,D80C,0,1,0
f9d7a5cb-9f84-485b-9c1a-1800b7fd8c03,2024-11-26 12:26:16.09583+00,D80C,1,0,0
4a814e54-0470-43e2-abbe-5f01fbe95913,2024-11-26 12:27:46.476508+00,D80C,0,1,0
77427ef1-9589-4273-9dda-1355ffa8d18d,2024-11-26 12:44:49.457934+00,D80C,0,1,0
8673898c-2639-4ebb-8d9f-3ef7860768d4,2024-11-26 12:47:19.836973+00,D80C,2,0,1
18fc91d4-846f-4e90-a521-0fe859fe7d90,2024-11-26 12:51:20.580989+00,D80C,0,1,0
edd2757f-9cc6-46da-be4f-0a22af936bd0,2024-11-26 12:54:21.202898+00,D80C,1,0,0
8388b51d-df1c-45db-b0e2-817613a34e53,2024-11-26 13:02:52.832295+00,D80C,0,1,0
b8b3b9fa-20a3-4b8d-8c36-1391a2b3a766,2024-11-26 13:12:54.823738+00,D80C,1,0,0
a8bfc11f-bd74-41a4-9494-e595d12bc208,2024-11-26 13:14:55.321995+00,D80C,0,1,0
1df986d2-70d8-41c1-abdf-991e2e0dadf6,2024-11-26 13:16:25.688955+00,D80C,2,0,0
94490500-53bd-4b93-bbc2-4d094e47d0ff,2024-11-26 13:17:56.066765+00,D80C,0,2,0
b2b1399f-c76e-4181-96e4-d02973a3ceb1,2024-11-26 13:18:26.191525+00,D80C,2,2,2
9827dea9-2b86-4f4b-bd4d-8ce64c26e072,2024-11-26 13:18:56.309397+00,D80C,1,0,0
8470ae7d-3d53-41bd-94eb-b758b9c64f85,2024-11-26 13:19:26.433039+00,D80C,0,2,1
793f8a45-be32-4821-93ce-229aced0ba8a,2024-11-26 13:20:26.685063+00,D80C,1,0,0
f0141765-e1c5-4bbc-9290-e7ea4153e3fb,2024-11-26 13:21:26.810154+00,D80C,1,1,0
f1830e90-3b65-4943-8f3c-3517ebdf963d,2024-11-26 13:21:56.934349+00,D80C,2,0,1
ebb71508-8ce6-4cbf-9bf1-56ab9a7d31c9,2024-11-26 13:23:57.433258+00,D80C,0,1,0
aa6095fd-2ba9-468a-a183-6e27f6401b5f,2024-11-26 13:25:27.68425+00,D80C,1,0,0
e0c4c4c1-b371-434a-b475-e18ae6f8b8b1,2024-11-26 13:26:58.060794+00,D80C,0,0,1
503b93e2-b5db-4cce-8f5b-e6f51e41dd16,2024-11-26 13:34:29.43003+00,D80C,0,0,1
d6ca1fdd-1b9f-49eb-88a5-3c08725fa5d8,2024-11-26 13:36:29.798272+00,D80C,0,1,1
1e100517-e754-4001-afcb-a549a3cac526,2024-11-26 13:37:30.048429+00,D80C,1,0,1
e0606f53-444a-43a2-b655-b9ee199a6f16,2024-11-26 13:39:00.296044+00,D80C,1,0,1
7be05abc-9a8c-42e7-b405-8707cbcb1d83,2024-11-26 13:48:01.923898+00,D80C,1,0,0
041f0549-61aa-4752-a83b-a92e385138df,2024-11-26 14:05:35.039402+00,D80C,0,0,1
b74fa129-952e-4234-9382-f177ccff2e12,2024-11-26 14:06:05.044862+00,D80C,0,1,0
5eccac54-68cb-4edc-a100-7917e6c9d0c1,2024-11-26 14:06:35.157853+00,D80C,0,1,1
ccadb391-a358-43d7-9b59-f77c62b65cdd,2024-11-26 14:13:06.660204+00,D80C,1,0,0
80496d26-4108-4f79-bb6c-c7045efad75d,2024-11-26 14:13:36.78122+00,D80C,1,0,0
f94ab89f-22e3-4a4c-954b-cb8122dac083,2024-11-26 14:25:38.902742+00,D80C,1,0,0
ada0e1a9-83a0-404d-8f7b-40bc6b7fc960,2024-11-26 14:26:39.186916+00,D80C,0,1,0
02496216-5291-4536-9797-970eee9bbc4d,2024-11-26 14:33:10.646197+00,D80C,1,1,0
0d421270-5152-49c4-930e-348566939768,2024-11-26 14:41:12.393372+00,D80C,1,0,0
5de90215-65ac-4005-a6c6-be65cb02111d,2024-11-26 14:41:42.523228+00,D80C,0,1,0
