id,timestamp,sensor_id,entered,exited,gave_up
912dc30a-344c-4fbf-954a-f0810204abb0,2024-12-02 13:50:40.670357+00,D80C,1,0,0
8d08a223-e269-4d99-8d82-0962573357ae,2024-12-02 13:53:11.04467+00,D80C,1,2,0
7d9bdbb4-0475-4f70-8a50-8a7e1519ca84,2024-12-02 13:54:41.291812+00,D80C,1,0,0
bf729d2e-6ef5-4d5e-bd9b-99d3caa2d948,2024-12-02 13:55:41.545466+00,D80C,0,1,1
89d5f280-d4c1-4e25-ace8-6acfbf11e99d,2024-12-02 13:56:41.789649+00,D80C,0,1,0
70797842-377a-467a-9db3-8c4377eb88d1,2024-12-02 13:57:11.923679+00,D80C,0,1,0
98dc239c-f492-49ed-977b-df21a35f6acb,2024-12-02 13:58:42.164725+00,D80C,1,0,0
9981a4b6-ac6a-4fec-bd13-e1d0a1f4de63,2024-12-02 14:00:12.416679+00,D80C,0,0,1
5c0745f0-7de9-4cc1-9d6d-befc7609c96f,2024-12-02 14:04:13.16119+00,D80C,0,1,0
41350921-3d6f-4af3-9ec4-c27957bd3e56,2024-12-02 14:08:13.663279+00,D80C,0,0,2
fa8e9a16-a9cd-45a6-bdf7-9953947338e3,2024-12-02 14:38:19.265888+00,D80C,1,0,0
2e2186a2-29d4-43c1-a736-52a3f87b5e91,2024-12-02 14:39:49.641508+00,D80C,0,1,0
cc64cf73-2f38-4d46-bf97-131aabed2ee6,2024-12-02 14:46:20.766541+00,D80C,1,0,0
26ed9ee7-ecff-4b31-88d7-21d0d8e2bc6c,2024-12-02 14:47:50.76198+00,D80C,0,1,0
5baab577-1302-4d0b-8f22-84ab99cbb076,2024-12-02 14:55:22.161452+00,D80C,1,0,0
ff691d30-d896-4c60-96e0-da2a245308ef,2024-12-02 14:55:52.286172+00,D80C,0,1,0
8e0671dc-5c03-4651-a68f-44a57af2d75c,2024-12-02 14:56:52.395779+00,D80C,2,1,0
d9487d4c-9323-4d2c-a4ac-0c10a0c32f95,2024-12-02 14:57:22.540911+00,D80C,3,0,1
d2c80e58-5147-4b6c-b27d-2433aea9a12f,2024-12-02 15:40:30.615303+00,D80C,1,0,0
30cdab1c-36fd-482b-affe-02750a7d014e,2024-12-02 15:42:01.236006+00,D80C,0,1,0
b5021a9a-6dd7-4a3e-8486-c1962f7eb3bc,2024-12-02 15:43:00.860859+00,D80C,1,0,0
ad75eaed-70be-4dff-936a-cb9985f2d9ca,2024-12-02 15:46:31.730282+00,D80C,0,1,0
bc31a3de-cd2c-4790-a146-f95ee0acdcf7,2024-12-02 15:48:01.906186+00,D80C,1,0,0
