id,timestamp,sensor_id,entered,exited,gave_up
1c499d54-71cf-44db-ba68-bae42d823679,2024-12-05 07:33:42.411784+00,D80C,1,0,0
a8a6b3b8-38a4-4d56-b387-27f2b464a75e,2024-12-05 07:35:13.459682+00,D80C,0,1,1
28849b74-fb00-4e6b-a8cf-54565d60b7a3,2024-12-05 07:44:11.824823+00,D80C,1,0,0
1ea158b2-f244-4f1c-9e68-79335ff60f60,2024-12-05 07:45:11.999368+00,D80C,0,1,0
de181c3f-981a-4b26-8d4b-e9a8bfc89aa5,2024-12-05 07:50:25.495461+00,D80C,0,0,1
750c4a20-ecac-4542-b6e2-27f722ee29dd,2024-12-05 08:09:12.214707+00,D80C,1,0,0
c155e5ba-0bef-4711-8043-5618b122004f,2024-12-05 08:11:48.204495+00,D80C,0,1,0
eddfe91c-02d3-4a67-b83b-d4e953a234df,2024-12-05 08:13:58.626435+00,D80C,1,0,0
b11165b5-3ba7-4841-9036-c36edde3cd1a,2024-12-05 08:24:50.381714+00,D80C,1,0,0
2b8dc451-aee0-437b-aadf-fe2f458cd4b3,2024-12-05 08:25:50.608228+00,D80C,0,1,1
09158208-b642-4727-a438-5391db3a49f1,2024-12-05 08:27:20.855184+00,D80C,1,0,0
b9ac1fca-a66b-493c-a5fa-0fde7e949467,2024-12-05 08:27:50.85417+00,D80C,0,1,1
c05f9c35-4b1c-447e-9b3c-452f1e0cf363,2024-12-05 08:32:34.574886+00,D80C,1,0,0
d47b2696-e60e-4b2b-8137-5736331b9efe,2024-12-05 08:35:35.331401+00,D80C,1,0,0
eed92872-97cb-4510-aac1-5cd1cec2372f,2024-12-05 08:37:35.821677+00,D80C,0,2,0
678fefc6-4df7-460c-bf96-f35807b5cf5e,2024-12-05 08:39:40.680003+00,D80C,0,1,0
2251c5ad-6b99-4ab4-bb23-923d74165c24,2024-12-05 08:54:21.101386+00,D80C,1,0,0
19bac028-5c82-4e9d-ab46-62aaba3da899,2024-12-05 08:57:21.699992+00,D80C,0,1,0
54270a6a-8637-4c93-b84b-7db005417afc,2024-12-05 09:16:26.244516+00,D80C,1,0,0
c2402c18-b9cf-4996-a7e2-2fbc0da4e6ac,2024-12-05 09:17:26.324239+00,D80C,0,1,0
066f2e9a-2399-4c1f-9224-482e4886cab1,2024-12-05 09:17:56.373068+00,D80C,1,0,0
bdf30bd7-7ae3-4e3f-b96c-621fb646c451,2024-12-05 09:18:26.489523+00,D80C,1,0,0
6b7807fe-b75f-4f2a-acec-1d8066a13af8,2024-12-05 09:20:26.863132+00,D80C,0,1,0
87acbdbf-610f-49dc-930d-205d9678b167,2024-12-05 09:29:52.151639+00,D80C,2,1,0
887f8481-44b9-4398-91a5-9d51f1f8a174,2024-12-05 09:31:22.34856+00,D80C,0,0,1
ff0e4234-2df7-4857-8060-067d7dd9fd09,2024-12-05 09:34:22.876194+00,D80C,1,0,1
ab9d4dc2-2cf0-4f8d-9d4f-dfac97549568,2024-12-05 09:36:23.219979+00,D80C,0,1,0
47f92041-d423-4222-9efc-07c7152b2178,2024-12-05 09:38:23.622882+00,D80C,1,0,0
e47bb9ad-d086-40e6-bbcd-19cd9c1a8c07,2024-12-05 09:38:53.74952+00,D80C,0,2,0
245a4746-f876-45a3-8942-6e20e7177d9a,2024-12-05 09:49:55.614573+00,D80C,0,0,3
abe0ab19-32a6-4f6c-a6f0-cf8facc68b8b,2024-12-05 09:50:25.713688+00,D80C,0,0,1
43c633a2-8866-4508-815f-31e4ad2a0c59,2024-12-05 09:50:55.845899+00,D80C,1,0,1
158567cf-3bbc-4c13-81fd-77baf89310be,2024-12-05 09:51:25.861093+00,D80C,1,0,2
8aafbc1f-a2f6-42c9-ba99-fc969b23b595,2024-12-05 09:52:26.085981+00,D80C,0,1,1
a65c3645-064e-41b3-8401-e6be2da9236d,2024-12-05 09:53:26.334436+00,D80C,1,0,0
2488db0d-f862-4338-b379-c92d74958057,2024-12-05 09:59:27.106677+00,D80C,1,0,1
47196bb9-41fe-4ae8-9b76-41a3eff3d9a8,2024-12-05 09:59:57.206592+00,D80C,1,0,0
2bf9c9c8-752f-4014-8fec-f5e784accc20,2024-12-05 10:00:27.335679+00,D80C,1,1,0
a1ed5cb0-ad35-436d-84c0-1d218b2678b0,2024-12-05 10:01:27.585261+00,D80C,1,0,2
4f0cd74d-ebb6-4ff4-9b1a-7e55339090c4,2024-12-05 10:01:57.581838+00,D80C,0,1,0
e89ecc69-0fee-4bae-861f-cae44e1dc58f,2024-12-05 10:02:27.616405+00,D80C,0,0,1
5806eafe-9d3e-4746-8746-aa00c63a44ec,2024-12-05 10:02:57.757804+00,D80C,1,1,0
bf85661f-2993-46e4-89fd-e05da69c76c1,2024-12-05 10:04:16.058477+00,D80C,0,1,0
782e7fb4-366b-4417-9c70-dfc4a5bd2390,2024-12-05 10:08:25.039256+00,D80C,0,1,0
ac7e6279-fc4c-429d-856b-a431cf4690f0,2024-12-05 10:08:54.666539+00,D80C,1,0,0
8c75950a-1b65-4da9-8888-05d68f861ea5,2024-12-05 10:14:12.796152+00,D80C,1,0,0
