id,timestamp,sensor_id,entered,exited,gave_up
d282c56f-2131-4dbb-bfb5-a46587102df5,2024-12-12 07:56:08.05327+00,D80C,1,0,0
a7cbb0a2-9aec-48d8-a51b-e5004e7b4598,2024-12-12 07:57:08.676717+00,D80C,0,1,0
56552230-a0f4-4e0f-bc45-28dadd2f0af9,2024-12-12 08:48:55.172468+00,D80C,1,0,0
c3909688-e838-4f8e-b2e9-75e124ea31d5,2024-12-12 08:53:16.805585+00,D80C,1,0,0
68ebf56c-4d27-4057-9f79-3d25626e0db7,2024-12-12 08:55:27.669924+00,D80C,0,1,0
ce3d5111-b565-48b5-9a09-f2b4c87a63e1,2024-12-12 08:58:09.269547+00,D80C,0,1,0
44aeb5ca-b01c-4958-b7a1-723f44086b49,2024-12-12 09:04:32.41728+00,D80C,1,0,0
59808644-accd-46db-ad15-d4cab1b08b52,2024-12-12 09:06:53.639611+00,D80C,0,2,0
321e243e-e7e3-4b87-afa7-7b6b77e137a9,2024-12-12 09:10:15.161634+00,D80C,1,0,0
84330d50-7a18-467b-b2f7-cf43ef26e99d,2024-12-12 09:19:19.530989+00,D80C,1,0,0
4b123fb5-0b6f-47d5-823d-e6209b441456,2024-12-12 09:28:03.898442+00,D80C,0,0,1
195ff931-9feb-40cb-91a5-9a16f73e43f2,2024-12-12 09:31:55.98724+00,D80C,1,0,0
d53a79d5-f8cb-4a37-b4c4-dd47cc761c02,2024-12-12 09:44:01.891688+00,D80C,1,0,0
f48c361a-e701-4821-8e23-bc7dc3537295,2024-12-12 09:47:13.775671+00,D80C,0,1,0
5969c149-8455-493c-8804-115f7a467e3a,2024-12-12 09:47:23.86525+00,D80C,1,0,0
9c8d56a3-1299-4f6d-86ba-33cbf11ec512,2024-12-12 09:47:33.87277+00,D80C,0,1,0
eeafd5fa-5727-4ffe-9a76-b86a9424b9b3,2024-12-12 09:48:44.512731+00,D80C,0,1,0
d17f2093-f5c7-466d-ad8a-7a17b93a707f,2024-12-12 09:53:47.01116+00,D80C,1,0,0
82600564-7911-4869-a19c-02b1148518d4,2024-12-12 09:54:17.259259+00,D80C,0,1,0
743ee6b5-99a1-4d35-bdd8-8c9014547be4,2024-12-12 09:59:09.359299+00,D80C,1,0,0
97c26c9a-ba02-44fd-8c10-032702013d9f,2024-12-12 10:01:00.005413+00,D80C,0,0,1
12a27aaf-d858-46e9-8557-43c4facc8d18,2024-12-12 10:01:10.154892+00,D80C,0,0,1
034ec676-c7c7-46f1-bcb4-11f1ae75ab92,2024-12-12 10:01:20.314291+00,D80C,1,0,0
